fiscal_date,quarter,sales,cost_of_goods,gross_profit,operating_income,other_income_expense,net_income,eps_basic,eps_diluted,basic_shares_outstanding,diluted_shares_outstanding,ebitda,net_income_continuous_operations,minority_interests,preferred_stock_dividends,research_and_development,selling_general_and_administrative,other_operating_expenses,income,expense,ticker
2023-03-31,1.0,527775000.0,472490000.0,55285000.0,-72606000.0,,-72606000.0,-0.15,-0.15,478805067.0,478805067.0,-72327000.0,-72606000.0,,,,129422000.0,-1810000.0,,0.0,CLOV
2022-12-31,4.0,898791000.0,893645000.0,5146000.0,-107163000.0,23256000.0,-84046000.0,-0.175866,-0.175866,477898621.0,477898621.0,-108004000.0,-84046000.0,,,,124349000.0,-11199000.0,,139000.0,CLOV
2023-09-30,3.0,823269000.0,784782000.0,38487000.0,-46093000.0,-10357000.0,-55439000.0,-17.52,-17.52,40396693.0,40396693.0,-46000000.0,,,652178000.0,13465000.0,73800000.0,-2685000.0,1212000.0,329000.0,CCG
2022-12-31,4.0,773929000.0,726866000.0,47063000.0,-9420000.0,6414000.0,-2140000.0,,,,,-5218000.0,,,,12924000.0,48349000.0,-4790000.0,1132000.0,394000.0,CCG
2023-10-31,3.0,79675000.0,18776000.0,60899000.0,-11222000.0,-4930000.0,-16413000.0,-0.45,-0.45,36310000.0,36310000.0,-9586000.0,-16413000.0,,,19729000.0,52392000.0,,,,DOMO
2023-07-31,2.0,79672000.0,19090000.0,60582000.0,-10378000.0,-5349000.0,-16068000.0,-0.45,-0.45,35884000.0,35884000.0,-8542000.0,-16068000.0,,,20767000.0,50193000.0,,,,DOMO
2023-04-30,1.0,79458000.0,18569000.0,60889000.0,-19709000.0,-4495000.0,-24403000.0,-0.69,-0.69,35222000.0,35222000.0,-18218000.0,-24403000.0,,,23435000.0,57163000.0,,,,DOMO
2023-01-31,4.0,79624000.0,18190000.0,61434000.0,-16085000.0,-3116000.0,-19813000.0,-0.57,-0.57,34681000.0,34681000.0,-14884000.0,-19813000.0,,,21985000.0,55534000.0,,,,DOMO
2023-12-31,4.0,,,,,,,1.31,1.28,11062729.0,11366463.0,,,,,,,,,,MCB
2023-09-30,3.0,60070000.0,,,,,22063000.0,1.99,1.97,11039363.0,11136873.0,,22063000.0,,118000.0,,19192000.0,,,,MCB
2023-06-30,2.0,61606000.0,,,,,15561000.0,1.39,1.37,11136261.0,11277975.0,,15561000.0,,82000.0,,16928000.0,,,,MCB
2023-03-31,1.0,65508000.0,,,,,25076000.0,2.26,2.25,11044624.0,11103008.0,,25076000.0,,84000.0,,19069000.0,,,,MCB
2022-12-31,4.0,70249000.0,,,,,-7740000.0,-0.71,-0.71,10932952.0,11183862.0,,-7740000.0,,-11000.0,,20511000.0,,,,MCB
2023-09-30,3.0,1379000.0,1537000.0,-158000.0,-20937000.0,281000.0,-19795000.0,-0.08,-0.08,248520724.0,248520724.0,-18150000.0,-19795000.0,,,11583000.0,9196000.0,,856000.0,1000.0,PGEN
2023-06-30,2.0,1767000.0,1697000.0,70000.0,-21120000.0,44000.0,-20319000.0,-0.08,-0.08,248003322.0,248003322.0,-18555000.0,-20319000.0,,,11874000.0,9316000.0,,828000.0,136000.0,PGEN
2023-03-31,1.0,1851000.0,1527000.0,324000.0,-23478000.0,380000.0,-22734000.0,-0.1,-0.1,229770381.0,229770381.0,-20754000.0,-22734000.0,,,12163000.0,11639000.0,,633000.0,324000.0,PGEN
2022-12-31,4.0,1763000.0,1257000.0,506000.0,-21797000.0,264000.0,-22176000.0,,,200675146.0,,-19810000.0,-22176000.0,,,10793000.0,11510000.0,,2000.0,637000.0,PGEN
2023-09-30,3.0,16427000.0,4194000.0,12233000.0,-5950000.0,115000.0,-7257000.0,-0.28,-0.28,26017329.0,26017329.0,-4668000.0,-7257000.0,,,4795000.0,13388000.0,,769000.0,2191000.0,NPCE
2023-06-30,2.0,16510000.0,4538000.0,11972000.0,-7854000.0,122000.0,-9124000.0,-0.36,-0.36,25472526.0,25472526.0,-6596000.0,-9124000.0,,,5343000.0,14483000.0,,733000.0,2125000.0,NPCE
2023-03-31,1.0,14472000.0,4100000.0,10372000.0,-8319000.0,-817000.0,-10375000.0,-0.41,-0.41,25097262.0,25097262.0,-8015000.0,-10375000.0,,,5263000.0,13428000.0,,726000.0,1965000.0,NPCE
2022-12-31,4.0,12789000.0,3986000.0,8803000.0,-9859000.0,-146000.0,-11146000.0,-0.45,-0.45,24833355.0,24833355.0,-8453000.0,-11146000.0,,,5089000.0,13573000.0,,800000.0,1941000.0,NPCE
2023-12-31,1.0,364013000.0,272570000.0,91443000.0,7622000.0,-904000.0,-7970000.0,-0.49,-0.49,14540000.0,14540000.0,12774000.0,-7970000.0,800000.0,,,79599000.0,,,16964000.0,ONEW
2023-09-30,4.0,450981000.0,331974000.0,119007000.0,27767000.0,-146624000.0,-110866000.0,-6.89,-6.89,14360000.0,14360000.0,34012000.0,-110866000.0,12000000.0,,,84652000.0,,,16685000.0,ONEW
2023-06-30,3.0,594339000.0,434905000.0,159434000.0,60613000.0,-894000.0,33290000.0,2.0,1.95,14314000.0,14675000.0,66836000.0,33290000.0,-4720000.0,,,92841000.0,,,16513000.0,ONEW
2023-03-31,2.0,524331000.0,377634000.0,146697000.0,50867000.0,-1790000.0,27037000.0,1.59,1.56,14340000.0,14655000.0,57414000.0,27037000.0,-4233000.0,,,90193000.0,,,14076000.0,ONEW
2022-12-31,1.0,366659000.0,256671000.0,109988000.0,26457000.0,718000.0,11428000.0,0.62,0.61,14297000.0,14587000.0,33278000.0,11428000.0,-2528000.0,,,77838000.0,,,12363000.0,ONEW
2023-12-31,3.0,6756260.0,1355067.0,5401193.0,4470987.0,,4184422.0,0.87,0.87,4833401.0,4837230.0,4512536.0,4184422.0,,,540895.0,389311.0,,491671.0,,NVEC
2023-09-30,2.0,7133276.0,1599866.0,5533410.0,4619343.0,,4723566.0,0.98,0.98,4833401.0,4840770.0,4674410.0,4723566.0,,,683208.0,433785.0,,512092.0,,NVEC
2023-06-30,1.0,8831414.0,2079623.0,6751791.0,5368244.0,,4403730.0,0.91,0.91,4832166.0,4840571.0,5427701.0,4403730.0,,,695992.0,475115.0,,436526.0,,NVEC
2023-03-31,4.0,12797683.0,2529311.0,10268372.0,8904173.0,,8232644.0,1.7,1.7,4830826.0,4836365.0,8973998.0,8232644.0,,,611489.0,752710.0,,408127.0,,NVEC
2022-12-31,3.0,7401678.0,1478372.0,5923306.0,4819248.0,,4231324.0,0.88,0.88,4830826.0,4832368.0,4848178.0,4231324.0,,,700609.0,403449.0,,406092.0,,NVEC
2023-12-31,1.0,0.0,,,-7594632.0,1630310.0,-5964322.0,-0.14,-0.14,44129491.0,44129491.0,-7571625.0,-5964322.0,,,5376764.0,2424972.0,-207104.0,,0.0,EPIX
2023-09-30,4.0,0.0,,,-7148613.0,-3415.0,-5481349.0,,,,,-5449663.0,-5481349.0,,,5226231.0,2085283.0,-162901.0,1671800.0,1121.0,EPIX
2023-06-30,3.0,0.0,,,-8910567.0,-827.0,-7298873.0,-0.17,-0.17,44092374.0,44092374.0,-7266072.0,-7298873.0,,,6271186.0,2812372.0,-172991.0,1614048.0,1527.0,EPIX
2023-03-31,2.0,0.0,,,-8211555.0,-762.0,-7060239.0,-0.16,-0.16,44092374.0,44092374.0,-7025486.0,-7060239.0,,,4480863.0,3885422.0,,1155622.0,1944.0,EPIX
2022-12-31,1.0,0.0,,,-7863369.0,1123837.0,-6741882.0,-0.15,-0.15,44073286.0,44073286.0,-7832922.0,-6741882.0,,,5344250.0,2582900.0,-63781.0,1112304.0,2350.0,EPIX
2023-12-31,2.0,109005000.0,77469000.0,31536000.0,7823000.0,25000.0,5906000.0,0.2,0.2,29024000.0,30043000.0,10209000.0,5906000.0,,,,23713000.0,,,453000.0,LYTS
2023-09-30,1.0,123441000.0,86852000.0,36589000.0,11034000.0,-102000.0,8028000.0,0.28,0.27,28757000.0,29955000.0,13309000.0,8028000.0,,,,25555000.0,,,566000.0,LYTS
2023-06-30,4.0,123636000.0,87773000.0,35863000.0,10272000.0,36000.0,8415000.0,0.3,0.28,28471000.0,29680000.0,12677000.0,8415000.0,,,,25591000.0,,,763000.0,LYTS
2023-03-31,3.0,117470000.0,85266000.0,32204000.0,7732000.0,71000.0,4669000.0,0.16,0.16,28306000.0,29611000.0,10258000.0,4669000.0,,,,24472000.0,,,877000.0,LYTS
2022-12-31,2.0,128804000.0,94664000.0,34140000.0,9053000.0,40000.0,6417000.0,0.23,0.22,28078000.0,29204000.0,11527000.0,6416000.0,,,,25087000.0,,,1258000.0,LYTS
2023-12-31,4.0,98840000.0,48554000.0,50286000.0,1619000.0,-1566000.0,1588000.0,0.08,0.08,18961632.0,21086277.0,3965000.0,1588000.0,,,9238000.0,39429000.0,,,819000.0,FARO
2023-09-30,3.0,86813000.0,45139000.0,41674000.0,-4484000.0,-2061000.0,-8756000.0,-0.46,-0.46,18953251.0,18953251.0,-300000.0,-8756000.0,,,8188000.0,37970000.0,,,691000.0,FARO
2023-06-30,2.0,88211000.0,54888000.0,33323000.0,-16900000.0,-8926000.0,-28245000.0,-1.49,-1.49,18920675.0,18920675.0,-4938000.0,-28245000.0,,,11662000.0,38561000.0,,,,FARO
2023-03-31,1.0,84967000.0,45251000.0,39716000.0,-14378000.0,-4018000.0,-21164000.0,-1.12,-1.12,18816110.0,18816110.0,-9745000.0,-21164000.0,,,12718000.0,41376000.0,,,835000.0,FARO
2022-12-31,4.0,103859000.0,52824000.0,51035000.0,453000.0,-1943000.0,-2235000.0,-0.12,-0.12,18780081.0,18780081.0,3146000.0,-2235000.0,,,12659000.0,37923000.0,,,,FARO
2023-09-30,3.0,0.0,,,-12518000.0,-16000.0,-12467000.0,-0.04,-0.04,294636496.0,294636496.0,-12231000.0,-12467000.0,,,,4613000.0,7905000.0,319000.0,252000.0,TMC
2023-06-30,2.0,0.0,,,-13229000.0,-947000.0,-14107000.0,-0.05,-0.05,281323151.0,281323151.0,-12960000.0,-14107000.0,,,,5131000.0,8098000.0,319000.0,250000.0,TMC
2023-03-31,1.0,0.0,,,-13383000.0,12958000.0,2000.0,7e-06,7e-06,272029603.0,300376133.0,-13060000.0,2000.0,,,,6214000.0,7169000.0,454000.0,27000.0,TMC
2022-12-31,4.0,0.0,,,-111275000.0,1216000.0,-109569000.0,,,266382315.0,,-112372000.0,-109569000.0,,,,7016000.0,104259000.0,,,TMC
2023-09-30,3.0,160967000.0,73738000.0,87229000.0,-87173000.0,15638000.0,-138689000.0,-2.72,-2.72,51056330.0,54333894.0,-71846000.0,-138689000.0,,,,25256000.0,149146000.0,,73130000.0,GFR
2022-12-31,4.0,180741000.0,111472000.0,69269000.0,7400000.0,3708000.0,68990000.0,,,,,26572000.0,68990000.0,,,,19440000.0,42429000.0,,29799000.0,GFR
2023-12-31,4.0,,,,,,,1.28,1.18,7730151.0,8387587.0,,,,,,,,,,ESQ
2023-09-30,3.0,28253000.0,,,,,9837000.0,1.27,1.17,7717971.0,8379112.0,,9837000.0,,,,9161000.0,,,,ESQ
2023-06-30,2.0,26784000.0,,,,,9113000.0,1.18,1.1,7708350.0,8299704.0,,9113000.0,,,,8305000.0,,,,ESQ
2023-03-31,1.0,29551000.0,,,,,12179000.0,1.58,1.47,7708745.0,8302633.0,,12179000.0,,,,8057000.0,,,,ESQ
2022-12-31,4.0,25122000.0,,,,,9114000.0,1.19,1.1,7666674.0,8296176.0,,9114000.0,,,,7332000.0,,,,ESQ
2023-09-30,3.0,0.0,,,-10847000.0,34000.0,-7343000.0,-0.19,-0.19,39689819.0,39689819.0,-10835000.0,-7343000.0,,,5969000.0,4878000.0,,3470000.0,,THRD
2023-06-30,2.0,0.0,,,-10714000.0,-4000.0,-7560000.0,-0.19,-0.19,39570464.0,39570464.0,-10707000.0,-7560000.0,,,5340000.0,5374000.0,,3158000.0,,THRD
2023-03-31,1.0,0.0,,,-11988000.0,2903000.0,-9085000.0,-0.4,-0.4,22792781.0,22792781.0,-11985000.0,-9085000.0,,,6737000.0,5251000.0,,,,THRD
2022-12-31,4.0,0.0,,,-13550000.0,2060000.0,-11490000.0,,,39377222.0,,-13550000.0,-11490000.0,,,9257000.0,4293000.0,,,,THRD
2023-12-31,4.0,,,,,,,0.617378,0.617378,20896439.0,20896439.0,,,,,,,,,,CCNE
2023-09-30,3.0,53892000.0,,,,,13727000.0,0.605437,0.6,20895634.0,20899744.0,,13727000.0,,70000.0,,19625000.0,,,,CCNE
2023-06-30,2.0,53981000.0,,,,,13827000.0,0.607323,0.607323,20997053.0,20997053.0,,13827000.0,,74000.0,,18761000.0,,,,CCNE
2023-03-31,1.0,54191000.0,,,,,16489000.0,0.729936,0.729936,21116928.0,21116928.0,,16489000.0,,78000.0,,18462000.0,,,,CCNE
2022-12-31,4.0,58525000.0,,,,,15880000.0,0.704711,0.7,21007189.0,21092770.0,,15880000.0,,31000.0,,20475000.0,,,,CCNE
2023-09-30,3.0,120768000.0,81295000.0,39473000.0,3089000.0,-458000.0,1649000.0,0.05,0.05,29324000.0,30028000.0,6134000.0,1647000.0,-154000.0,,,11894000.0,21446000.0,,853000.0,PBPB
2023-06-30,2.0,126623000.0,85852000.0,40771000.0,4002000.0,-658000.0,2381000.0,0.08,0.07,29199000.0,30088000.0,6889000.0,2382000.0,-165000.0,,,12910000.0,20972000.0,,1011000.0,PBPB
2023-03-31,1.0,118270000.0,82432000.0,35838000.0,852000.0,-1284000.0,-1204000.0,-0.05,-0.05,28907000.0,28907000.0,3823000.0,-1204000.0,-123000.0,,,10560000.0,21455000.0,,667000.0,PBPB
2022-12-31,4.0,120150000.0,83855000.0,36295000.0,4019000.0,-774000.0,2754000.0,0.09,0.09,28812000.0,28939000.0,6820000.0,2754000.0,-99000.0,,,11536000.0,17939000.0,,312000.0,PBPB
2023-12-31,2.0,37527000.0,,,,,14054000.0,1.87,1.85,7505109.0,7590913.0,,14054000.0,,,,10413000.0,,,,NBN
2023-09-30,1.0,37253000.0,,,,,15172000.0,2.03,2.01,7479837.0,7554314.0,,15172000.0,,,,10339000.0,,,,NBN
2023-06-30,4.0,34593000.0,,,,,12085000.0,,,,,,12085000.0,,,,11451000.0,,,,NBN
2023-03-31,3.0,32976000.0,,,,,12517000.0,1.7,1.69,7352447.0,7413812.0,,12517000.0,,,,9064000.0,,,,NBN
2022-12-31,2.0,29304000.0,,,,,11298000.0,1.56,1.54,7256281.0,7323402.0,,11298000.0,,,,8815000.0,,,,NBN
2023-09-30,3.0,25771000.0,3864000.0,21907000.0,12636000.0,81000.0,4704000.0,0.09,0.09,6366548.0,6366548.0,19975000.0,4704000.0,-4115000.0,,,1980000.0,,266000.0,7981000.0,STRW
2023-06-30,2.0,24307000.0,3853000.0,20454000.0,12098000.0,-983000.0,5682000.0,0.11,0.11,6365856.0,6365856.0,18334000.0,5682000.0,-4984000.0,,,1369000.0,,275000.0,5585000.0,STRW
2023-03-31,1.0,24247000.0,3854000.0,20393000.0,11528000.0,-2451000.0,4139000.0,0.08,0.08,6365856.0,6365856.0,18747000.0,4139000.0,-3644000.0,,,1877000.0,,283000.0,5091000.0,STRW
2022-12-31,4.0,23571000.0,3771000.0,19800000.0,11819000.0,120000.0,7147000.0,,,6260032.0,,18948000.0,7147000.0,-6315000.0,0.0,,2279000.0,,283000.0,4890000.0,STRW
2023-12-31,4.0,28346000.0,,,,,10799000.0,0.63,0.63,17175445.0,17193114.0,,10799000.0,,,,8269000.0,,,,FSBC
2023-09-30,3.0,28515000.0,,,,,11045000.0,0.64,0.64,17175034.0,17194825.0,,11045000.0,,,,7786000.0,,,,FSBC
2023-06-30,2.0,30074000.0,,,,,12729000.0,0.74,0.74,17165344.0,17168995.0,,12729000.0,,,,7564000.0,,,,FSBC
2023-03-31,1.0,30264000.0,,,,,13161000.0,0.77,0.77,17150174.0,17194884.0,,13161000.0,,,,7438000.0,,,,FSBC
2022-12-31,4.0,30378000.0,,,,,13282000.0,0.77,0.77,17143920.0,17179863.0,,13282000.0,,,,6511000.0,,,,FSBC
2023-12-31,4.0,,,,,,,0.68,0.67,7467647.0,7579104.0,,,,,,,,,,BHRB
2023-09-30,3.0,27178000.0,,,,,4056000.0,0.54599,0.54599,7428710.0,7428710.0,,4056000.0,,,,14216000.0,,,,BHRB
2023-06-30,2.0,28417000.0,,,,,6034000.0,0.81,0.8,7449383.0,7542500.0,,6034000.0,,,,14338000.0,,,,BHRB
2023-03-31,1.0,28988000.0,,,,,7524000.0,1.01,1.0,7449505.0,7524000.0,,7524000.0,,,,13930000.0,,,,BHRB
2023-09-30,3.0,0.0,,,-20273000.0,-271000.0,-20108000.0,-0.798909,-0.798909,25169328.0,25169328.0,-19324000.0,-20108000.0,,,17246000.0,3027000.0,,488000.0,52000.0,LXEO
2023-06-30,2.0,0.0,,,-13975000.0,-3000.0,-13441000.0,-0.534023,-0.534023,25169328.0,25169328.0,-13388000.0,,,,11236000.0,2739000.0,,590000.0,53000.0,LXEO
2022-12-31,4.0,0.0,,,-15197000.0,,-14577000.0,,,,,-14078000.0,-14577000.0,,,11387000.0,3810000.0,,676000.0,54000.0,LXEO
2023-09-30,3.0,13215000.0,13688000.0,-473000.0,-18350000.0,21488000.0,-4199000.0,-0.01,-0.01,287128970.0,287128970.0,-19402000.0,-4199000.0,,,,4380000.0,10734000.0,,7171000.0,IAUX
2023-06-30,2.0,11310000.0,14912000.0,-3602000.0,-23498000.0,10476000.0,-15962000.0,-0.06,-0.06,265433411.0,265433411.0,-20294000.0,-15962000.0,,,,5300000.0,11815000.0,,6957000.0,IAUX
2023-03-31,1.0,4548000.0,7963000.0,-3415000.0,-22063000.0,11185000.0,-13118000.0,-0.05,-0.05,245603313.0,245603313.0,-20056000.0,-13118000.0,,,,6499000.0,9700000.0,,5775000.0,IAUX
2022-12-31,4.0,11647000.0,15109000.0,-3462000.0,-18277000.0,-43698000.0,-63937000.0,,,240423861.0,,-26126000.0,-63937000.0,,,,5329000.0,7376000.0,,5120000.0,IAUX
2023-12-31,4.0,35742000.0,8693000.0,27049000.0,-7677000.0,,-5840000.0,,,,,-4490000.0,-5840000.0,,,10528000.0,24198000.0,,2039000.0,-80000.0,LAW
2023-09-30,3.0,34943000.0,8939000.0,26004000.0,-2897000.0,,-1030000.0,-0.02,-0.02,60350000.0,60350000.0,348000.0,-1030000.0,,,12065000.0,16836000.0,,2191000.0,260000.0,LAW
2023-06-30,2.0,34276000.0,9039000.0,25237000.0,-16991000.0,,-14915000.0,-0.25,-0.25,59856000.0,59856000.0,-15986000.0,-14915000.0,,,13258000.0,28970000.0,,2133000.0,,LAW
2023-03-31,1.0,33129000.0,8277000.0,24852000.0,-22280000.0,,-20365000.0,-0.34,-0.34,59410000.0,59410000.0,-21328000.0,-20365000.0,,,15772000.0,31360000.0,,1955000.0,,LAW
2022-12-31,4.0,32537000.0,8071000.0,24466000.0,-20025000.0,,-18688000.0,-0.32,-0.32,59096000.0,59096000.0,-17851000.0,-18688000.0,,0.0,16065000.0,28426000.0,,1279000.0,-134000.0,LAW
2023-09-30,3.0,5103000.0,,,-32762000.0,-8677000.0,-44297000.0,-0.74,-0.74,59526642.0,59526642.0,-28760000.0,-44297000.0,,,27856000.0,10009000.0,,523000.0,3381000.0,MGTX
2023-06-30,2.0,3540000.0,,,-28785000.0,1904000.0,-29581000.0,-0.53,-0.53,55349534.0,55349534.0,-24884000.0,-29581000.0,,,19937000.0,12388000.0,,655000.0,3355000.0,MGTX
2023-03-31,1.0,3334000.0,,,-31760000.0,3911000.0,-30364000.0,-0.62,-0.62,48638151.0,48638151.0,-28069000.0,-30364000.0,,,22322000.0,12772000.0,,545000.0,3060000.0,MGTX
2022-12-31,4.0,-5288000.0,,,-41055000.0,16205000.0,-27313000.0,,,46848728.0,,-38385000.0,-27313000.0,,,21765000.0,14002000.0,,432000.0,2895000.0,MGTX
2023-12-31,1.0,261671000.0,195998000.0,65673000.0,18138000.0,-3482000.0,15526000.0,0.42,0.41,16508000.0,31512000.0,26092000.0,15526000.0,-8529000.0,85000.0,,47112000.0,,3508000.0,,RMR
2023-09-30,4.0,222932000.0,158936000.0,63996000.0,17809000.0,-1301000.0,17058000.0,,,,,21115000.0,17058000.0,-9362000.0,71000.0,,45906000.0,,3737000.0,,RMR
2023-06-30,3.0,280225000.0,170881000.0,109344000.0,63149000.0,-1597000.0,55171000.0,1.48,1.48,16435000.0,16435000.0,65690000.0,55171000.0,-30530000.0,273000.0,,45914000.0,,2833000.0,,RMR
2023-03-31,2.0,208419000.0,142095000.0,66324000.0,18287000.0,27664000.0,41302000.0,1.11,1.11,16408000.0,31430000.0,19059000.0,41302000.0,-22829000.0,219000.0,,47765000.0,,2234000.0,,RMR
2022-12-31,1.0,250740000.0,184489000.0,66251000.0,20706000.0,-5752000.0,14240000.0,0.38,0.37,16404000.0,31413000.0,21412000.0,14240000.0,-7903000.0,81000.0,,45277000.0,,1770000.0,,RMR
2023-09-30,3.0,,,,,,,-9.88,-9.88,1475721.0,1475721.0,,,,,,,,,,NGNE
2023-06-30,2.0,0.0,,,-12596000.0,-4000.0,-11860000.0,-8.036749,-8.036749,1475721.0,1475721.0,-11857000.0,,,,10321000.0,2275000.0,,743000.0,3000.0,NGNE
2023-12-31,4.0,,,,,,,0.46,0.46,17002000.0,17004000.0,,,,,,,,,,AROW
2023-09-30,3.0,33403000.0,,,,,7743000.0,0.46,0.46,17050000.0,17050000.0,,7743000.0,,,,12503000.0,,,,AROW
2023-06-30,2.0,32678000.0,,,,,6047000.0,0.349515,0.349515,17049590.0,17049590.0,,6047000.0,,,,12523000.0,,,,AROW
2023-03-31,1.0,34771000.0,,,,,8562000.0,0.504854,0.504854,17048560.0,17060920.0,,8562000.0,,,,12426000.0,,,,AROW
2022-12-31,4.0,37744000.0,,,,,12087000.0,0.708738,0.708738,17031050.0,17086670.0,,12087000.0,,,,13076000.0,,,,AROW
2023-09-30,3.0,126061000.0,,,,299000.0,7700000.0,0.56,0.55,13522874.0,13814445.0,,7700000.0,,,,,5280000.0,,0.0,GBLI
2023-06-30,2.0,141893000.0,,,,282000.0,9337000.0,0.68,0.67,13478014.0,13707984.0,,9337000.0,,,,,4990000.0,,12000.0,GBLI
2023-03-31,1.0,150914000.0,,,,354000.0,2494000.0,0.17,0.17,13670732.0,13929146.0,,2494000.0,,,,6368000.0,6368000.0,,0.0,GBLI
2022-12-31,4.0,155635000.0,,,,526000.0,2339000.0,,,14279853.0,,,2339000.0,,,,1394000.0,,,0.0,GBLI
2023-09-30,3.0,10084000.0,9847000.0,237000.0,-15420000.0,13653000.0,2762000.0,-0.02,-0.03,94328452.0,99122973.0,-4220000.0,2762000.0,-1126000.0,0.0,172000.0,15485000.0,,4462000.0,130000.0,ACTG
2023-06-30,2.0,7904000.0,8943000.0,-1039000.0,-12529000.0,-11302000.0,-18779000.0,-0.36,-0.36,58408711.0,58408711.0,-4814000.0,-18779000.0,0.0,0.0,205000.0,11285000.0,,4307000.0,900000.0,ACTG
2023-03-31,1.0,14803000.0,9958000.0,4845000.0,-9324000.0,18713000.0,9447000.0,0.12,-0.07,47971931.0,89067821.0,-2502000.0,9447000.0,0.0,1235000.0,216000.0,13953000.0,,3441000.0,900000.0,ACTG
2022-12-31,4.0,13121000.0,9476000.0,3645000.0,-14549000.0,-7293000.0,-18579000.0,-0.5,-0.5,41361988.0,41361988.0,-9228000.0,-18579000.0,193000.0,5171000.0,135000.0,18059000.0,,2351000.0,900000.0,ACTG
2023-09-30,3.0,0.0,,,-18074000.0,20000.0,-16638000.0,-0.29,-0.29,56758395.0,56758395.0,-17866000.0,-16638000.0,,,13341000.0,4733000.0,,1416000.0,,INZY
2023-06-30,2.0,0.0,,,-16394000.0,-28000.0,-15583000.0,-0.35,-0.35,44860279.0,44860279.0,-16185000.0,-15583000.0,,,11666000.0,4728000.0,,839000.0,,INZY
2023-03-31,1.0,0.0,,,-18369000.0,-34000.0,-17404000.0,-0.4,-0.4,43720578.0,43720578.0,-18162000.0,-17404000.0,,,11857000.0,6512000.0,,999000.0,,INZY
2022-12-31,4.0,0.0,,,-19533000.0,174000.0,-18544000.0,,,43785587.0,,-19335000.0,-18544000.0,,,13837000.0,5696000.0,,815000.0,,INZY
2023-09-30,3.0,0.0,,,-42232000.0,771000.0,-32241000.0,-0.9,-0.9,35783160.0,35783160.0,-42008000.0,-32240000.0,,,30638000.0,12642000.0,-1048000.0,8039000.0,,ITOS
2023-06-30,2.0,0.0,,,-41436000.0,326000.0,-34300000.0,-0.96,-0.96,35768952.0,35768952.0,-41211000.0,-34300000.0,,,29186000.0,13435000.0,-1185000.0,8042000.0,,ITOS
2023-03-31,1.0,12595000.0,,,-23852000.0,1649000.0,-15551000.0,-0.44,-0.44,35716037.0,35716037.0,-23630000.0,-15551000.0,,,25598000.0,11927000.0,-1078000.0,7851000.0,,ITOS
2022-12-31,4.0,53905000.0,,,18764000.0,-7379000.0,20453000.0,,,35592000.0,,18987000.0,20453000.0,,,25421000.0,11101000.0,-1381000.0,,,ITOS
2023-09-30,3.0,133740000.0,154031000.0,-20291000.0,-68271000.0,-4442000.0,-77072000.0,-0.49,-0.49,155829348.0,155829348.0,-56341000.0,-77072000.0,0.0,,14420000.0,33560000.0,,,4405000.0,STEM
2023-06-30,2.0,92946000.0,81075000.0,11871000.0,-34869000.0,58385000.0,19122000.0,0.12,-0.26,155804953.0,155804953.0,-24336000.0,19122000.0,0.0,,14156000.0,32584000.0,,,3903000.0,STEM
2023-03-31,1.0,67405000.0,66411000.0,994000.0,-42653000.0,-439000.0,-44778000.0,-0.29,-0.29,154966163.0,154966163.0,-31985000.0,-44778000.0,,,13444000.0,30203000.0,,,1777000.0,STEM
2022-12-31,4.0,155444000.0,142911000.0,12533000.0,-33746000.0,552000.0,-35273000.0,,,154525942.0,,-19820000.0,-35273000.0,,,9871000.0,36408000.0,,,2039000.0,STEM
2023-09-30,3.0,116469000.0,79472000.0,36997000.0,29462000.0,-2239000.0,12442000.0,0.09,0.09,137192545.0,137484041.0,45640000.0,12442000.0,,0.0,,4453000.0,3082000.0,3672000.0,6152000.0,ARMN
2023-06-30,2.0,109315000.0,71772000.0,37543000.0,29683000.0,-8572000.0,8258000.0,0.06,0.01,136229686.0,140289533.0,40141000.0,8258000.0,,,,4599000.0,3261000.0,2358000.0,6200000.0,ARMN
2023-03-31,1.0,96907000.0,61351000.0,35556000.0,29853000.0,-16394000.0,-5401000.0,-0.04,-0.04,136188570.0,136188570.0,36749000.0,-5401000.0,,,,3382000.0,2321000.0,2173000.0,8915000.0,ARMN
2022-12-31,4.0,103361000.0,62763000.0,40598000.0,27119000.0,-2526000.0,4769000.0,,,136364208.0,,34573000.0,4769000.0,0.0,,,7244000.0,6235000.0,2876000.0,8290000.0,ARMN
2023-12-31,4.0,702832000.0,585483000.0,117349000.0,15676000.0,0.0,-5252000.0,-0.37,-0.37,14187071.0,14187071.0,42268000.0,-5252000.0,,,,75469000.0,-388000.0,,18351000.0,MODV
2023-09-30,3.0,686925000.0,579214000.0,107711000.0,12043000.0,,-4302000.0,-0.3,-0.3,14182839.0,14182839.0,38120000.0,-4302000.0,,,,70142000.0,-551000.0,,17844000.0,MODV
2023-06-30,2.0,699107000.0,589255000.0,109852000.0,7337000.0,-183100000.0,-190944000.0,-13.47,-13.47,14170617.0,14170617.0,33246000.0,-190944000.0,,,,79240000.0,-2634000.0,,16967000.0,MODV
2023-03-31,1.0,662306000.0,550266000.0,112040000.0,8098000.0,,-3962000.0,-0.28,-0.28,14163511.0,14163511.0,33791000.0,-3962000.0,,,,79713000.0,-1464000.0,,15958000.0,MODV
